Monster ID,Name-English,Main,Sub,"Lifespan
",Nature,Life Type (0-3),Life Type,Lif,Pow,Int,Ski,Spd,Def,Lif gain,Pow gain,Int gain,Ski gain,Spd gain,Def gain,Arena speed,Guts Rate,Battle Specials,Extra techs,Training bonus,No Offset
293,Romper Wall,Monol,Pixie,270,-40,1,2,90,130,150,100,50,120,2,3,4,3,2,3,C,14,"Power, Anger, Guard",,,0
924,Romper Wall,Monol,Pixie,270,-40,1,2,90,130,150,100,50,120,2,3,4,3,2,3,C,14,"Power, Anger, Guard, Ease",,,0
301,New Leaf,Monol,Plant,330,45,1,2,110,100,130,90,40,120,3,2,3,2,1,3,E,14,"Power, Anger, Guard",,,0
932,New Leaf,Monol,Plant,330,45,1,2,110,100,130,90,40,120,3,2,3,2,1,3,E,14,"Power, Anger, Guard, Ease",,,0
299,Sandy,Monol,Suezo,290,-55,1,2,100,110,150,120,60,140,2,3,4,3,1,4,E,16,"Power, Anger, Guard, Ease",,,0
930,Sandy,Monol,Suezo,290,-55,1,2,100,110,150,120,60,140,2,3,4,3,1,4,E,16,"Power, Anger, Will, Guard, Ease",,,0
296,Blue Sponge,Monol,Tiger,270,60,1,2,100,110,120,100,40,130,2,3,3,3,2,3,D,14,"Power, Anger, Guard",,,0
927,Blue Sponge,Monol,Tiger,270,60,1,2,100,110,120,100,40,130,2,3,3,3,2,3,D,14,"Power, Anger, Guard, Hurry",,,0
303,Soboros,Monol,Worm,270,5,2,3,100,120,130,90,50,160,3,3,3,2,1,4,D,17,"Power, Anger, Guard",,,0
934,Soboros,Monol,Worm,270,5,2,3,100,120,130,90,50,160,3,3,3,2,1,4,D,17,"Power, Anger, Guard, Hurry",,,0
295,Jura Wall,Monol,Zuum,290,-10,0,1,90,110,120,100,30,150,2,3,3,3,2,4,D,16,"Power, Anger, Guard",,Run,0
568,Jura Wall,Monol,Zuum,310,-10,0,1,25,25,25,25,25,25,2,3,3,3,2,4,D,16,"Power, Anger, Guard",,Run,1
926,Jura Wall,Monol,Zuum,290,-10,0,1,90,110,120,100,30,150,2,3,3,3,2,4,D,16,"Power, Anger, Will, Guard",,Run,0
986,Punisher,Naga,??? (Punisher),360,-65,2,3,222,306,106,281,112,220,4,4,3,4,2,4,B,8,"Power, Anger, Fury",Turn Assault,"Study, Kawrea",1
1214,Punisher,Naga,??? (Punisher),350,-65,2,3,195,210,214,269,173,186,4,3,4,4,3,3,B,8,"Power, Anger, Fury",Energy Shots,"Study, Kawrea",1
479,Time Noise,Naga,??? (Time Noise),290,-60,1,2,108,138,130,143,134,117,2,3,3,4,3,2,B,8,"Power, Anger",,Run,1
480,Time Noise,Naga,??? (Time Noise),270,50,0,1,130,169,107,155,94,141,3,4,3,4,2,3,C,13,"Power, Anger",Drill Attack,Run,1
970,Time Noise,Naga,??? (Time Noise),290,-60,1,2,108,138,130,143,134,117,2,3,3,4,3,2,B,8,"Power, Anger, Fight",,Run,1
1046,Time Noise,Naga,??? (Time Noise),400,-30,0,1,127,174,192,160,147,109,3,3,4,4,3,2,B,8,"Power, Anger",Drill Attack,Run,1
327,Bazula,Naga,Gali,250,50,0,1,120,150,100,140,70,130,3,4,3,4,2,3,C,13,"Power, Anger",,,0
963,Bazula,Naga,Gali,250,50,0,1,120,150,100,140,70,130,3,4,3,4,2,3,C,13,"Power, Anger, Fury",,,0
323,Trident,Naga,Golem,290,-5,2,3,130,150,100,120,90,140,3,4,2,3,2,4,D,14,"Power, Anger",,,0
959,Trident,Naga,Golem,290,-5,2,3,130,150,100,120,90,140,3,4,2,3,2,4,D,14,"Power, Anger, Guard",,,0
326,Edgehog,Naga,Hare,270,5,0,1,130,160,90,150,120,100,3,4,1,4,3,2,C,13,"Power, Anger",,,0
962,Edgehog,Naga,Hare,270,5,0,1,130,160,90,150,120,100,3,4,1,4,3,2,C,13,"Power, Anger, Grit",,,0
329,Aqua Cutter,Naga,Jell,290,-30,0,1,110,120,90,150,100,130,3,3,2,4,2,3,C,12,"Power, Anger",,Endure,0
965,Aqua Cutter,Naga,Jell,290,-30,0,1,110,120,90,150,100,130,3,3,2,4,2,3,C,12,"Power, Anger, Hurry",,Endure,0
331,Crimson Eyed,Naga,Monol,250,-50,0,1,120,140,90,110,100,150,3,4,2,3,2,4,D,14,"Power, Anger",,,0
967,Crimson Eyed,Naga,Monol,250,-50,0,1,120,140,90,110,100,150,3,4,2,3,2,4,D,14,"Power, Anger, Guard",,,0
333,Naga,Naga,Naga,250,-80,1,2,120,160,100,150,110,130,3,4,1,4,2,3,C,11,"Power, Anger",,,0
578,Naga,Naga,Naga,230,-80,1,2,180,159,97,141,114,135,3,4,1,4,2,3,C,11,"Power, Anger",Life Steal,,1
969,Naga,Naga,Naga,250,-80,1,2,120,160,100,150,110,130,3,4,1,4,2,3,C,11,"Power, Anger, Hurry",,,0
322,Ripper,Naga,Pixie,270,-60,1,2,100,130,110,140,120,90,2,3,3,4,3,2,B,9,"Power, Anger",,,0
958,Ripper,Naga,Pixie,270,-60,1,2,100,130,110,140,120,90,2,3,3,4,3,2,B,9,"Power, Anger, Ease",,,0
330,Jungler,Naga,Plant,330,20,1,2,160,120,100,150,90,70,4,3,2,4,2,2,C,10,"Power, Anger",,,0
576,Jungler,Naga,Plant,350,20,1,2,171,137,111,184,93,80,4,3,2,4,2,2,C,10,"Power, Anger",,Parepare,1
577,Jungler,Naga,Plant,350,20,1,2,172,130,131,168,91,79,4,3,2,4,2,2,C,10,"Power, Anger",Eye Beam,Parepare,1
966,Jungler,Naga,Plant,330,20,1,2,160,120,100,150,90,70,4,3,2,4,2,2,C,10,"Power, Anger, Guard",,,0
328,Cyclops,Naga,Suezo,290,-40,1,2,120,140,110,130,80,100,3,4,3,4,2,3,C,13,"Power, Anger",,,0
964,Cyclops,Naga,Suezo,290,-40,1,2,120,140,110,130,80,100,3,4,3,4,2,3,C,13,"Power, Anger, Ease",,,0
325,Striker,Naga,Tiger,270,35,1,2,120,130,80,160,110,100,3,3,2,4,3,2,C,10,"Power, Anger",,,0
961,Striker,Naga,Tiger,270,35,1,2,120,130,80,160,110,100,3,3,2,4,3,2,C,10,"Power, Anger, Hurry",,,0
332,Earth Keeper,Naga,Worm,270,-20,2,3,120,130,70,150,90,110,4,4,2,4,2,3,C,13,"Power, Anger",,,0
968,Earth Keeper,Naga,Worm,270,-20,2,3,120,130,70,150,90,110,4,4,2,4,2,3,C,13,"Power, Anger, Fury",,,0
324,Stinger,Naga,Zuum,290,-30,0,1,110,150,60,140,100,120,3,4,1,4,2,3,C,12,"Power, Anger",,Run,0
960,Stinger,Naga,Zuum,290,-30,0,1,110,150,60,140,100,120,3,4,1,4,2,3,C,12,"Power, Anger, Will",,Run,0
450,Disc Niton,Niton,??? (Disc Niton),410,10,1,2,93,75,139,71,64,141,3,2,3,2,2,4,D,11,"Power, Anger, Guard",,Swim,1
901,Disc Niton,Niton,??? (Disc Niton),410,10,1,2,93,75,139,71,64,141,3,2,3,2,2,4,D,11,"Power, Anger, Will, Guard",,Swim,1
1035,Disc Niton,Niton,??? (Disc Niton),440,-15,1,2,130,176,149,134,96,161,3,3,3,2,2,4,D,11,"Power, Anger, Guard",,Swim,1
444,Dribbler,Niton,??? (Dribbler),370,-10,0,1,92,56,102,133,72,194,3,2,2,3,2,5,C,8,"Power, Anger, Guard",,Swim,1
445,Dribbler,Niton,??? (Dribbler),370,20,0,1,97,137,74,143,106,117,3,3,2,3,2,4,D,11,"Power, Anger, Guard",Niton Ink,Swim,1
446,Dribbler,Niton,??? (Dribbler),370,45,2,3,102,50,50,81,66,173,3,2,2,2,2,5,D,10,"Power, Anger, Guard",Shell Attack,"Run, Swim",1
899,Dribbler,Niton,??? (Dribbler),370,-10,0,1,92,56,102,133,72,194,3,2,2,3,2,5,C,8,"Power, Anger, Guard, Hurry",,Swim,1
1033,Dribbler,Niton,??? (Dribbler),430,10,0,1,130,80,120,182,154,172,3,2,2,3,3,5,C,8,"Power, Anger, Guard",Niton Ink,Swim,1
1134,Dribbler,Niton,??? (Dribbler),450,-20,0,1,10,10,10,10,10,10,3,3,2,3,3,5,C,8,"Power, Anger, Guard, Ease","Sound Wave, Niton Ink","Run, Swim",1
447,Radial Niton,Niton,??? (Radial Niton),370,20,0,1,76,88,135,118,107,146,3,2,3,3,2,5,D,12,"Power, Anger, Guard",Shell Attack,"Endure, Swim",1
448,Radial Niton,Niton,??? (Radial Niton),370,40,2,3,111,130,84,71,143,97,3,3,2,2,2,5,D,13,"Power, Anger, Guard",,Run,1
449,Radial Niton,Niton,??? (Radial Niton),390,-30,3,4,121,139,98,82,141,110,3,3,2,2,2,5,D,12,"Power, Anger, Guard",Niton Ink,"Domino, Swim",1
900,Radial Niton,Niton,??? (Radial Niton),370,20,0,1,76,88,135,118,107,146,3,2,3,3,2,5,D,12,"Power, Anger, Fight, Guard",Shell Attack,"Endure, Swim",1
1034,Radial Niton,Niton,??? (Radial Niton),450,0,0,1,109,99,154,168,199,124,3,2,3,3,2,5,D,12,"Power, Anger, Guard",Shell Attack,"Endure, Swim",1
1135,Radial Niton,Niton,??? (Radial Niton),450,55,0,1,55,55,55,55,55,55,3,2,3,3,2,5,D,12,"Power, Anger, Guard",Spiked Shell,"Run, Swim",1
271,Alabia Niton,Niton,Bajarl,350,20,0,1,80,120,60,130,90,110,3,3,2,3,2,4,D,11,"Power, Anger, Guard",,Swim,0
894,Alabia Niton,Niton,Bajarl,350,20,0,1,80,120,60,130,90,110,3,3,2,3,2,4,D,11,"Power, Anger, Guard, Vigor",,Swim,0
269,Knight Niton,Niton,Durahan,370,-30,3,4,90,130,80,70,140,100,3,3,2,2,2,5,D,12,"Power, Anger, Guard",,"Domino, Swim",0
892,Knight Niton,Niton,Durahan,370,-30,3,4,90,130,80,70,140,100,3,3,2,2,2,5,D,12,"Power, Anger, Will, Guard",,"Domino, Swim",0
268,Ammon,Niton,Golem,350,40,2,3,100,120,50,60,140,80,3,3,2,2,2,5,D,13,"Power, Anger, Guard",,Swim,0
891,Ammon,Niton,Golem,350,40,2,3,100,120,50,60,140,80,3,3,2,2,2,5,D,13,"Power, Anger, Will, Guard",,Swim,0
1159,Ammon,Niton,Golem,420,40,2,3,117,111,90,97,118,198,3,3,2,2,2,5,D,13,"Power, Anger, Guard",ElectricStab,Swim,1
273,Clear Shell,Niton,Jell,350,20,0,1,70,60,120,110,90,140,3,2,3,3,2,5,D,12,"Power, Anger, Guard",,"Endure, Swim",0
557,Clear Shell,Niton,Jell,370,20,0,1,88,69,125,148,93,147,3,2,3,3,2,5,D,12,"Power, Anger, Guard",,"Endure, Swim",1
896,Clear Shell,Niton,Jell,350,20,0,1,70,60,120,110,90,140,3,2,3,3,2,5,D,12,"Power, Anger, Guard, Ease",,"Endure, Swim",0
270,Stripe Shell,Niton,Kato,390,-35,2,3,90,60,110,80,120,130,3,2,3,2,3,4,D,13,"Power, Anger, Guard",,"Meditate, Swim",0
893,Stripe Shell,Niton,Kato,390,-35,2,3,90,60,110,80,120,130,3,2,3,2,3,4,D,13,"Power, Anger, Grit, Guard",,"Meditate, Swim",0
272,Metal Shell,Niton,Metalner,350,-10,0,1,80,50,90,120,70,150,3,2,2,3,2,5,C,8,"Power, Anger, Guard",,Swim,0
895,Metal Shell,Niton,Metalner,350,-10,0,1,80,50,90,120,70,150,3,2,2,3,2,5,C,8,"Power, Anger, Guard, Hurry",,Swim,0
275,Baum Kuchen,Niton,Mock,390,10,1,2,80,60,120,70,40,130,3,2,3,2,2,4,D,11,"Power, Anger, Guard",,Swim,0
898,Baum Kuchen,Niton,Mock,390,10,1,2,80,60,120,70,40,130,3,2,3,2,2,4,D,11,"Power, Anger, Grit, Guard",,Swim,0
274,Niton,Niton,Niton,350,45,2,3,90,40,30,70,50,160,3,2,2,2,2,5,D,10,"Power, Anger, Guard",,Swim,0
558,Niton,Niton,Niton,370,45,2,3,124,65,43,76,52,162,3,2,2,2,2,5,D,10,"Power, Anger, Guard",,Swim,1
897,Niton,Niton,Niton,350,45,2,3,90,40,30,70,50,160,3,2,2,2,2,5,D,10,"Power, Anger, Fight, Guard",,Swim,0
981,Blue Phoenix,Phoenix,??? (Blue Phoenix),360,-80,2,3,214,129,365,247,198,197,4,2,5,4,3,2,B,9,"Power, Anger, Will, Fury, Real",Flame Cannon,"Domino, Kawrea",1
1209,Blue Phoenix,Phoenix,??? (Blue Phoenix),360,-80,2,3,234,167,317,256,234,142,4,2,5,3,4,2,B,9,"Power, Anger, Will, Fury, Real",Fire Wave,"Domino, Kawrea",1
412,Cinder Bird,Phoenix,??? (Cinder Bird),370,90,2,3,171,184,192,150,196,111,3,1,5,3,3,3,C,14,"Power, Anger, Fury",Fire Stream,Kawrea,1
413,Cinder Bird,Phoenix,??? (Cinder Bird),370,90,2,3,174,154,229,154,177,114,3,1,5,3,3,3,C,14,"Power, Anger, Fury",,"Meditate, Kawrea",1
820,Cinder Bird,Phoenix,??? (Cinder Bird),370,90,2,3,171,184,192,150,196,111,3,1,5,3,3,3,C,14,"Power, Anger, Fury, Guard",Fire Stream,Kawrea,1
1018,Cinder Bird,Phoenix,??? (Cinder Bird),400,60,2,3,190,172,236,177,187,130,3,1,5,3,3,3,C,14,"Power, Anger, Fury",Fire Stream,Kawrea,1
212,Phoenix,Phoenix,Phoenix,350,90,2,3,170,150,190,140,160,110,3,1,5,3,3,3,C,14,"Power, Anger, Fury",,Kawrea,0
535,Phoenix,Phoenix,Phoenix,370,90,2,3,187,155,228,144,165,125,3,1,5,3,3,3,C,14,"Power, Anger, Fury",,Kawrea,1
819,Phoenix,Phoenix,Phoenix,350,30,2,3,170,150,190,140,160,110,3,1,5,3,3,3,C,14,"Power, Anger, Fight, Fury",,Kawrea,0
1174,Phoenix,Phoenix,Phoenix,410,-75,2,3,87,85,90,118,79,54,3,1,5,3,3,3,B,11,"Fury, No Power Special",Fire Twister,Kawrea,1
336,Kasumi,Pixie,??? (Kasumi),380,10,3,4,100,158,141,170,110,118,2,3,4,4,3,3,B,10,"Power, Anger, Ease",,Domino,1
337,Kasumi,Pixie,??? (Kasumi),380,20,3,4,100,158,136,175,112,117,2,3,4,4,3,3,B,10,"Power, Anger, Ease",,Domino,1
338,Kasumi,Pixie,??? (Kasumi),400,10,2,3,103,98,67,174,198,62,1,2,5,3,4,1,A,8,"Power, Anger, Ease",Kiss,Leap,1
339,Kasumi,Pixie,??? (Kasumi),400,0,2,3,98,121,49,138,211,71,1,2,5,3,4,1,A,8,"Power, Anger, Ease",Kiss,Leap,1
603,Kasumi,Pixie,??? (Kasumi),380,10,3,4,100,158,141,170,110,118,2,3,4,4,3,3,B,10,"Power, Anger, Will, Ease",,Domino,1
991,Kasumi,Pixie,??? (Kasumi),430,-10,3,4,111,178,160,187,118,146,2,3,4,4,3,3,B,10,"Power, Anger, Ease",Kiss,Domino,1
1215,Kasumi,Pixie,??? (Kasumi),400,17,2,3,223,158,48,89,54,85,2,4,2,3,4,3,B,7,"Power, Anger, Ease",Heel Raid,Domino,1
340,Mia,Pixie,??? (Mia),320,77,0,1,94,104,204,124,94,94,2,3,5,4,4,1,A,7,"Power, Anger, Hurry, Vigor","Heel Raid, Kiss, Ray","Study, Parepare",1
604,Mia,Pixie,??? (Mia),320,77,0,1,94,104,204,124,94,94,2,3,5,4,4,1,A,7,"Power, Anger, Will, Hurry, Vigor","Heel Raid, Kiss, Ray","Study, Parepare",1
992,Mia,Pixie,??? (Mia),410,55,0,1,126,142,181,152,139,107,2,3,5,4,4,1,A,7,"Power, Anger, Hurry, Vigor","Heel Raid, Kiss, Ray","Study, Parepare",1
334,Poison,Pixie,??? (Poison),300,-75,3,4,81,108,192,173,134,39,2,2,5,4,3,1,B,9,"Power, Anger, Grit, Real","Heel Raid, Bolt",Meditate,1
335,Poison,Pixie,??? (Poison),300,-75,3,4,101,103,152,173,131,72,2,2,5,4,3,1,B,9,"Power, Anger, Ease, Real",Bolt,"Swim, Torble sea",1
602,Poison,Pixie,??? (Poison),300,-75,3,4,81,108,192,173,134,39,2,2,5,4,3,1,B,9,"Power, Anger, Grit, Fury, Real","Heel Raid, Bolt",Meditate,1
990,Poison,Pixie,??? (Poison),420,-45,3,4,92,124,207,166,151,89,2,2,5,4,3,2,B,9,"Power, Anger, Grit, Real","Heel Raid, Bolt",Meditate,1
12,Jinnee,Pixie,Bajarl,320,-20,0,1,70,110,130,150,140,60,2,3,4,4,4,1,B,9,"Power, Anger, Ease",Bolt,Torble sea,0
591,Jinnee,Pixie,Bajarl,320,-20,0,1,70,110,130,150,140,60,2,3,4,4,4,1,B,9,"Power, Anger, Ease, Vigor",Bolt,Torble sea,0
3,Unico,Pixie,Centaur,300,55,0,1,70,80,170,150,100,60,2,2,5,4,3,1,B,9,"Power, Anger, Ease",,Mandy,0
582,Unico,Pixie,Centaur,300,55,0,1,90,100,210,170,120,80,2,2,5,4,3,1,B,9,"Power, Anger, Will, Ease",,Mandy,0
1048,Unico,Pixie,Centaur,300,55,0,1,90,100,210,170,120,80,2,2,5,4,3,1,C,8,"Power, Anger, Will, Ease",,Mandy,0
2,Daina,Pixie,Dragon,280,-60,1,2,90,110,190,140,120,80,2,3,5,4,3,2,B,12,"Power, Anger, Ease",,,0
581,Daina,Pixie,Dragon,280,-60,1,2,90,110,190,140,120,80,2,3,5,4,3,2,B,12,"Power, Anger, Fury, Ease",,,0
1138,Daina,Pixie,Dragon,390,-60,0,1,117,134,212,191,154,93,3,3,5,4,3,2,B,12,"Power, Anger, Will, Ease","Heel Raid, Lightning",,1
7,Janne,Pixie,Durahan,340,-50,3,4,80,110,140,150,100,130,2,3,4,4,3,3,B,10,"Power, Anger, Ease",,Domino,0
586,Janne,Pixie,Durahan,340,-50,3,4,80,110,140,150,100,130,2,3,4,4,3,3,B,10,"Power, Anger, Will, Ease",,Domino,0
10,Angel,Pixie,Gali,280,70,0,1,50,80,170,150,110,60,1,2,5,4,3,2,B,11,"Power, Anger, Ease",Bolt,,0
485,Angel,Pixie,Gali,300,70,0,1,71,91,198,162,120,68,1,2,5,4,3,2,B,11,"Power, Anger, Ease",Bolt,,1
589,Angel,Pixie,Gali,280,70,0,1,80,130,190,170,110,100,1,2,5,4,3,2,B,11,"Power, Anger, Fury, Ease",Bolt,,0
1051,Angel,Pixie,Gali,280,70,0,1,80,130,190,170,110,100,1,2,5,4,3,2,C,10,"Power, Anger, Fury, Ease",Bolt,,0
1088,Angel,Pixie,Gali,430,70,0,1,19,84,19,84,19,84,2,2,5,4,3,2,B,11,"Power, Anger, Ease",Bolt,,1
5,Granity,Pixie,Golem,320,15,2,3,80,110,150,120,100,130,2,3,4,3,3,3,C,11,"Power, Anger, Ease",,,0
584,Granity,Pixie,Golem,320,15,2,3,80,110,150,120,100,130,2,3,4,3,3,3,C,11,"Power, Anger, Guard, Ease",,,0
1087,Granity,Pixie,Golem,400,15,2,3,92,106,191,134,105,122,2,3,4,3,3,3,C,11,"Power, Anger, Fury, Ease","Bolt, Lightning",,1
9,Lepus,Pixie,Hare,300,25,0,1,70,100,110,150,140,60,2,3,3,4,4,1,B,10,"Power, Anger, Ease",1-2 Punch,,0
588,Lepus,Pixie,Hare,300,25,0,1,90,120,130,190,160,80,2,3,3,4,4,1,B,10,"Power, Anger, Grit, Ease",1-2 Punch,,0
1050,Lepus,Pixie,Hare,300,25,0,1,90,120,130,190,160,80,2,3,3,4,4,1,C,9,"Power, Anger, Grit, Ease",1-2 Punch,,0
17,Nagisa,Pixie,Jell,320,-20,0,1,50,80,170,150,110,60,2,2,5,4,3,2,B,10,"Power, Anger, Ease",Bolt,Endure,0
596,Nagisa,Pixie,Jell,320,-20,0,1,120,80,170,150,110,160,2,2,5,4,3,2,B,10,"Power, Anger, Will, Ease",Bolt,Endure,0
1055,Nagisa,Pixie,Jell,320,-20,0,1,120,80,170,150,110,160,2,2,5,4,3,2,C,9,"Power, Anger, Will, Ease",Bolt,Endure,0
15,Snowy,Pixie,Jill,320,-10,2,3,70,110,170,100,120,80,2,3,5,3,3,2,B,11,"Power, Anger, Ease",Bolt,Papas,0
594,Snowy,Pixie,Jill,320,-10,2,3,70,110,170,100,120,80,2,3,5,3,3,2,B,11,"Power, Anger, Ease, Vigor",Bolt,Papas,0
16,Lilim,Pixie,Joker,280,-75,3,4,70,80,170,150,110,60,2,2,5,4,3,1,B,9,"Power, Anger, Ease, Real",Bolt,,0
595,Lilim,Pixie,Joker,280,-75,3,4,90,90,200,190,120,90,2,2,5,4,3,1,B,9,"Power, Anger, Will, Ease, Real",Bolt,,0
1054,Lilim,Pixie,Joker,280,-75,3,4,90,90,200,190,120,90,2,2,5,4,3,1,C,8,"Power, Anger, Will, Ease, Real",Bolt,,0
11,Kitten,Pixie,Kato,360,-50,2,3,50,80,170,150,140,60,1,2,5,4,4,1,B,11,"Power, Anger, Ease",Bolt,Meditate,0
590,Kitten,Pixie,Kato,360,-50,2,3,50,80,170,150,140,60,1,2,5,4,4,1,B,11,"Power, Anger, Grit, Ease",Bolt,Meditate,0
13,Futurity,Pixie,Metalner,340,-30,0,1,50,80,100,150,110,130,2,2,3,4,3,3,A,7,"Power, Anger, Ease",Bolt,,0
486,Futurity,Pixie,Metalner,340,-30,0,1,89,92,123,154,121,141,2,2,3,4,3,3,A,7,"Power, Anger, Ease",Bolt,,1
592,Futurity,Pixie,Metalner,340,-30,0,1,60,110,100,210,90,190,2,2,3,4,3,3,A,7,"Power, Anger, Ease, Hurry",Bolt,,0
1052,Futurity,Pixie,Metalner,340,-30,0,1,60,110,100,210,90,190,2,2,3,4,3,3,B,6,"Power, Anger, Ease, Hurry",Bolt,,0
1089,Futurity,Pixie,Metalner,450,5,2,3,5,5,5,5,5,5,3,2,3,3,3,3,A,7,"Power, Anger, Ease, Hurry",Bolt,,1
18,Dryad,Pixie,Mock,360,-25,1,2,150,80,170,100,110,60,1,2,5,3,3,1,B,9,"Power, Anger, Ease",Bolt,,0
597,Dryad,Pixie,Mock,360,-25,1,2,150,80,170,100,110,60,1,2,5,3,3,1,B,9,"Power, Anger, Grit, Ease",Bolt,,0
20,Silhouette,Pixie,Monol,280,-40,0,1,50,80,140,120,110,130,1,2,4,3,3,3,C,11,"Power, Anger, Ease",Bolt,,0
599,Silhouette,Pixie,Monol,280,-40,0,1,100,140,150,110,70,210,1,2,4,3,3,3,C,11,"Power, Anger, Guard, Ease",Bolt,,0
1057,Silhouette,Pixie,Monol,280,-40,0,1,100,140,150,110,70,210,1,2,4,3,3,3,D,10,"Power, Anger, Guard, Ease",Bolt,,0
22,Allure,Pixie,Naga,280,-70,1,2,80,120,110,150,130,90,2,3,3,4,3,2,B,9,"Power, Anger, Ease",Bolt,,0
601,Allure,Pixie,Naga,280,-70,1,2,80,120,110,150,130,90,2,3,3,4,3,2,B,9,"Power, Anger, Grit, Ease",Bolt,,0
1,Pixie,Pixie,Pixie,300,-45,1,2,50,80,170,150,140,60,1,2,5,4,4,1,A,7,"Power, Anger, Ease",,,0
484,Pixie,Pixie,Pixie,320,-45,1,2,87,101,187,121,120,92,1,2,5,4,4,1,A,7,"Power, Anger, Ease",Phantom Claw,,1
580,Pixie,Pixie,Pixie,300,-45,1,2,50,80,170,150,140,60,1,2,5,4,4,1,A,7,"Power, Anger, Grit, Ease",,,0
1168,Pixie,Pixie,Pixie,410,-50,2,3,79,123,102,113,174,76,2,2,5,4,4,1,A,7,"Ease, No Anger","1-2 Punch, Phantom Claw",,1
19,Serenity,Pixie,Plant,360,40,1,2,100,80,140,150,110,60,3,2,4,4,3,1,B,7,"Power, Anger, Ease",Bolt,,0
598,Serenity,Pixie,Plant,360,40,1,2,150,60,180,170,160,40,3,2,4,4,3,1,B,7,"Power, Anger, Grit, Ease",Bolt,,0
1056,Serenity,Pixie,Plant,360,40,1,2,150,60,180,170,160,40,3,2,4,4,3,1,C,6,"Power, Anger, Grit, Ease",Bolt,,0
14,Vanity,Pixie,Suezo,320,-60,1,2,50,80,170,150,110,60,1,2,5,4,3,1,B,9,"Power, Anger, Ease",Bolt,,0
593,Vanity,Pixie,Suezo,320,-60,1,2,80,90,210,180,110,110,1,2,5,4,3,1,B,9,"Power, Anger, Grit, Ease",Bolt,,0
1053,Vanity,Pixie,Suezo,320,-60,1,2,80,90,210,180,110,110,1,2,5,4,3,1,C,8,"Power, Anger, Grit, Ease",Bolt,,0
8,Mint,Pixie,Tiger,300,55,1,2,50,80,170,150,140,60,1,2,5,4,4,1,A,8,"Power, Anger, Ease",,,0
587,Mint,Pixie,Tiger,300,55,1,2,50,80,170,150,140,60,1,2,5,4,4,1,A,8,"Power, Anger, Ease, Hurry",,,0
21,Night Flyer,Pixie,Worm,300,-5,2,3,100,80,140,150,110,60,3,2,4,4,3,1,B,10,"Power, Anger, Ease",Bolt,,0
600,Night Flyer,Pixie,Worm,300,-5,2,3,170,120,130,140,100,110,3,2,4,4,3,1,B,10,"Power, Anger, Will, Ease",Bolt,,0
1058,Night Flyer,Pixie,Worm,300,-5,2,3,170,120,130,140,100,110,3,2,4,4,3,1,C,9,"Power, Anger, Will, Ease",Bolt,,0
4,Jilt,Pixie,Wracky,380,-70,2,3,50,80,170,100,140,60,2,2,5,3,4,1,A,8,"Power, Anger, Ease",,Leap,0
583,Jilt,Pixie,Wracky,380,-70,2,3,70,110,190,120,160,100,2,2,5,3,4,1,A,8,"Power, Anger, Ease, Hurry",,Leap,0
1049,Jilt,Pixie,Wracky,380,-70,2,3,70,110,190,120,160,100,2,2,5,3,4,1,B,7,"Power, Anger, Ease, Hurry",,Leap,0
6,Dixie,Pixie,Zuum,320,-10,0,1,70,80,130,150,140,90,2,2,4,4,4,2,B,9,"Power, Anger, Ease",,Run,0
585,Dixie,Pixie,Zuum,320,-10,0,1,70,80,130,150,140,90,2,2,4,4,4,2,B,9,"Power, Anger, Grit, Ease",,Run,0
463,Raggae Plant,Plant,??? (Raggae Plant),410,-15,1,2,124,52,173,126,118,61,3,1,4,3,3,1,C,8,"Power, Anger",Life Steal,"Meditate, Torble sea",1
464,Raggae Plant,Plant,??? (Raggae Plant),390,-50,1,2,165,74,146,116,107,96,4,2,2,3,2,2,D,9,"Power, Anger",,,1
465,Raggae Plant,Plant,??? (Raggae Plant),390,-5,0,1,167,95,145,158,104,115,4,2,3,3,2,3,D,12,"Power, Anger",,,1
466,Raggae Plant,Plant,??? (Raggae Plant),410,25,0,1,150,55,123,129,136,96,4,1,3,3,2,2,D,10,"Power, Anger",Seed Gun,Endure,1
923,Raggae Plant,Plant,??? (Raggae Plant),410,-15,1,2,124,52,173,126,118,61,3,1,4,3,3,1,C,8,"Power, Anger, Real",Life Steal,"Meditate, Torble sea",1
1040,Raggae Plant,Plant,??? (Raggae Plant),460,5,0,1,161,89,208,172,152,87,4,2,3,3,2,3,C,8,"Power, Anger",Seed Gun,"Meditate, Torble sea",1
286,Gold Plant,Plant,Gali,370,80,0,1,150,60,140,110,100,70,4,2,4,3,2,2,D,12,"Power, Anger",,,0
916,Gold Plant,Plant,Gali,370,80,0,1,160,110,190,130,100,90,4,2,4,3,2,2,D,12,"Power, Anger, Fury",,,0
1081,Gold Plant,Plant,Gali,370,80,0,1,160,110,190,130,100,90,4,2,4,3,2,2,E,11,"Power, Anger, Fury",,,0
282,Rock Plant,Plant,Golem,410,45,2,3,160,120,110,80,70,130,4,3,3,2,2,3,D,12,"Power, Anger",,,0
912,Rock Plant,Plant,Golem,410,45,2,3,160,120,110,80,70,130,4,3,3,2,2,3,D,12,"Power, Anger, Guard",,,0
285,Hare Plant,Plant,Hare,390,50,0,1,160,130,100,120,110,60,4,3,2,3,3,1,D,11,"Power, Anger",,,0
565,Hare Plant,Plant,Hare,410,50,0,1,167,147,116,131,115,86,4,3,2,3,3,1,D,11,"Power, Anger",Root Combo,,1
